tmdbId,title,overview,cast,director
139038,"Haunted House, A (2013)","A spoof of all the ""found-footage/documentary style"" films released in recent years.","Marlon Wayans,Essence Atkins,Nick Swardson",Michael Tiddes
132232,Mama (2013),"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.","Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier",
100183,Outpost: Black Sun (2012),"A pair of investigators team up with a Special Forces Unit to venture deep inside a war raging between the military and a massive army of Nazi Zombie Stormtroopers. Their mission is to fight their way behind enemy lines, locate the technology at the source of this growing threat and prevent the seemingly inevitable rise of the 4th Reich.","Catherine Steadman,Richard Coyle,Ali Craig",Steve Barker
162678,London After Midnight (2002),"A reconstruction, made from still photographs, of the lost 1927 Tod Browning film London After Midnight (1927) starring Lon Chaney .","Lon Chaney,Marceline Day,Henry B. Walthall",Rick Schmidlin
53567,Thale (2012),"Norwegian folklore turns out to be real when Leo and Elvis encounter a girl called Thale in a basement. A regular cleaning job turns into a struggle for survival, while they're trying to figure out what or who Thale is.  Could Thale be a huldra?  A seductive forest spirit who appears from the front to be a beautiful young woman, but who also has a cow's tale and whose back appears to be like a hollowed out tree. The huldra has been known to offer rewards to those who satisfy them sexually, while death to those who fail to do so and are also prone to stealing human babies.","Silje Reinamo,Erlend Nervold,Jon Sigve Skard",
54075,Choose (2010),"Fiona Wagner, a journalism student, tracks a cold-blooded killer with the help of her detective father and a therapist.","Katheryn Winnick,Nicholas Tucci,Kevin Pollak",Marcus Graves
43753,Creature from Black Lake (1976) ,Two men exploring the Louisiana swamps run into a Bigfoot-type creature.,"Jack Elam,Dub Taylor,Dennis Fimple",Joy N. Houck Jr.
24925,Night of the Demons 2 (1994),"Angela, the universe's most unpleasant party crasher, returns! Angela's sister, Mouse, is taken by her bullying Catholic school classmates to a party at Angela's favorite haunt, and before long, everybody's being turned into demons and only a butt-kickin' nun, who wields her ruler like a mighty sword of steel, can save the day.","Cristi Harris,Darin Heames,Robert Jayne",Brian Trenchard-Smith
60304,Hansel & Gretel: Witch Hunters (2013),"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.","Jeremy Renner,Gemma Arterton,Famke Janssen",
19336,Godzilla vs. Gigan (Chiky?¯ kogeki meirei: Gojira tai Gaigan) (1972),"Godzilla's 12th film. After a accepting a job at a monster-themed park, a man learns his new employers are actually aliens who plan to use Ghidorah and Gigan to destroy earth.  Godzilla and Anguirus must battle them to defend earth.","Hiroshi Ishikawa,Tomoko Umeda,Yuriko Hishimi",Jun Fukuda
74397,"Psychopath, The (1966)","Inspector Holloway is investigating a series of brutal murders in which a doll of each victim is found at the scene. The dolls, as it turns out,were purchased by the crippled Mrs. Von Sturm, whose home is overcrowded with a doll collection. Her pale, wide-eyed, neurotic son is the prime suspect and the daughter of one of the victims discovers the shocking truth.","Patrick Wymark,Margaret Johnston,John Standing",Freddie Francis
36628,Lo (2009),Love presents many challenges to couples...but none so daunting as the one Justin faces with his girlfriend April...,"Jeremiah Birkett,Sarah Lassez,Ward Roberts",
42452,"House of Seven Corpses, The (1974)","A director is filming on location in a house where seven murders were committed. The caretaker warns them not to mess with things they do not understand (the murders were occult related), but the director wants to be as authentic as possible and has his cast re-enact rituals that took place in the house thus summoning a ghoul from the nearby cemetery to bump the whole film crew off one by one.","John Ireland,Faith Domergue,John Carradine",
131434,Un vampiro para dos (1965),"A marriage (Jose Luis Lopez Vazquez and Morales Gracita) decides to travel to Germany in search of work, in a desperate attempt to reconcile their marriage, as their busy life in Madrid not only be allowed. The only work they can find, however, is raised in a castle inhabited by a strange Baron (Fernando Fernan-Gomez) is actually a vampire.","Gracita Morales,JosÃ© Luis LÃ³pez VÃ¡zquez,Fernando FernÃ¡n GÃ³mez",Pedro Lazaga Sabater
18912,Angst  (1983),"A killer is released from prison and breaks into a remote home to kill a woman, her handicapped son and her pretty daughter.","Erwin Leder,Robert Hunger-BÃ¼hler,Silvia Rabenreither",
93715,Butchered (2010),"A group of teens decides to spend the weekend on a local island to say their final goodbyes before heading off to college. Little do they know, a convicted serial killer escapes from the authorities while on death row at a maximum security prison. Touted in the headlines of the local papers as ""The Butcher"" due to the manner he hacked up his victims in the local town deli, he takes cover on THE VERY SAME ISLAND. It becomes a battle for survival as the teens attempt to fight back against this unimaginable foe.","Timothy Woodward Jr.,Cory Broadwater,Melissa Lukon",Shaun O'Rourke
150202,"Haunting in Connecticut 2: Ghosts of Georgia, The (2013)",Sequel to the 2009 mezzo-mezzo supernatural horror purporting to be based on a true story in which a cancer-afflicted teen starts seeing things in the new Victorian house he and his family moved into.,"Chad Michael Murray,Katee Sackhoff,Abigail Spencer",Tom Elkins
13648,Resident Evil: Degeneration (Baiohaz?›do: Dijener?¦shon) (2008),"A zombie attack brings chaos to Harvardville Airport. Leon Kennedy and Claire Redfield , who fought the sinister Umbrella Corporation during the Raccoon City tragedy 7 years ago, are back. In high-octane Resident Evil style, they're ready to battle a rogue warrior who is seeking revenge after his family was killed in Raccoon City. The deadly G-Virus is unleashed and a new mutated monster rampages.","Paul Mercier,Alyson Court,Laura Bailey",Makoto Kamiya
87436,"ABCs of Death, The (2012)","An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the motion picture is comprised of 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death. Provocative, shocking, funny and ultimately confrontational; THE ABC's OF DEATH is the definitive snapshot of the diversity of modern horror.","Ingrid BolsÃ¸ Berdal,Erik AudÃ©,IvÃ¡n GonzÃ¡lez",Banjong Pisanthanakun
133121,Resident Evil: Damnation (2012),"U.S. federal agent Leon S. Kennedy sneaks into the ""East Slavic Republic"" to verify rumors that Bio-Organic Weapons (BOWs) are being used in the country's civil war, which the U.S. and Russia are making preparations to jointly intervene in. Right after his infiltration, the U.S. government orders him to leave immediately. Determined to uncover the truth, Leon ignores the order and enters the battlefield to end the chain of tragedies caused by the BOWs.","Matthew Mercer,Courtenay Taylor,Robin Sachs",Makoto Kamiya
51590,Assault of the Sasquatch (Sasquatch Assault) (2009),"When a merciless bear poacher is caught and arrested deep in the woods of a state park, he and his truck are taken to a neglected precinct in the heart of a dying city. Unbeknown-st to the authorities, the impounded truck holds a deadly cargo in the form of the legendary Sasquatch. Now, stuck in an unfamiliar world, the creature will let nothing and no one stop it from coming face-to-face with the unscrupulous man who ruthlessly ripped it from its environment. Taking an inventive and action packed approach, ""Sasquatch Assault"" breaths new and exciting life into the immortal legend of Bigfoot.","Kevin Shea,Greg Nutcher,Sarah J. Ahearn",Andrew Gernhard
13946,"Rage, The (2007)","A crazed scientist experimenting with a rage virus on innocent victims in a laboratory in the woods. When his monstrous subjects escape and vultures devour their remains, they became mutations seeking to feed on humans.","Andrew Divoff,Erin Brown,Ryan Hooks",
